Company Name,GICS Sector Name,Year,ESG,E,S,G
BioMarin Pharmaceutical Inc,Health Care,2017,33.1184883994555,16.5695415695416,51.0085727193714,18.5186456188515
BioMarin Pharmaceutical Inc,Health Care,2018,39.9069820925844,17.5416407222914,48.919705303513,42.8392182989119
BioMarin Pharmaceutical Inc,Health Care,2019,36.7297560680524,19.7168015230842,45.1643637043791,36.6008702111854
BioMarin Pharmaceutical Inc,Health Care,2020,43.063712032407,24.6154675169328,47.2947022395041,49.975838115373
BioMarin Pharmaceutical Inc,Health Care,2021,36.9700957459976,31.8205908994546,80.1046053897248,50.9232167981663
BioMarin Pharmaceutical Inc,Health Care,2022,54.7542497617183,31.221159711745,77.874403337994,37.4600640649314
BioMarin Pharmaceutical Inc,Health Care,2023,47.0572320319595,23.1042164870364,75.4221311876373,21.4000018641749
Biogen Inc,Health Care,2004,13.3441770012768,0.0,25.748961294555,15.3859060402685
Biogen Inc,Health Care,2005,21.6777711921267,0.0,19.3725163440584,76.4075734927753
Biogen Inc,Health Care,2006,27.498248268421,0.0,28.2752211254967,46.5024875621891
Biogen Inc,Health Care,2007,21.8975524502035,0.0,26.4219330855018,31.1943220753794
Biogen Inc,Health Care,2008,36.5403278537687,24.2712075158884,39.6862857238978,40.8362235067438
Biogen Inc,Health Care,2009,61.7861214376367,58.5175853558207,52.555693113566,77.9774102263856
Biogen Inc,Health Care,2010,57.3054391279019,62.3623756828688,52.8406647018827,60.2693763242552
Biogen Inc,Health Care,2011,66.860598188187,66.1089283294947,57.3828856527937,81.5757375957884
Biogen Inc,Health Care,2012,59.9400002461509,60.9589685676642,56.5077629564837,64.322044759933
Biogen Inc,Health Care,2013,61.9719066143095,63.9520202020202,58.3178317239182,65.9806352361844
Biogen Inc,Health Care,2014,56.1852462550256,68.2459531724238,50.2373395471942,56.2295439845265
Biogen Inc,Health Care,2015,60.2044282364274,71.3708242059146,57.8819293097273,55.486583477039
Biogen Inc,Health Care,2016,74.0615437793011,69.8175420085533,82.6247240112018,64.3766146201759
Biogen Inc,Health Care,2017,73.2117135038039,78.2634032634033,85.2923874888396,64.0206999432749
Biogen Inc,Health Care,2018,79.8693215318809,76.9049657534247,86.109642816913,72.7173689601177
Biogen Inc,Health Care,2019,77.4580651541982,79.4264635887673,84.939962985732,64.8332923206111
Biogen Inc,Health Care,2020,46.6664822759443,80.0140686167899,87.7388963151417,60.6390249541669
Biogen Inc,Health Care,2021,80.3849439092465,81.4216470406846,85.6712891628813,72.9670590464391
Biogen Inc,Health Care,2022,49.2119333858848,80.3619652049399,86.1469198412009,58.2880813275108
Biogen Inc,Health Care,2023,57.7380388262058,88.0167129937793,82.358508119152,92.2511472804398
Biomerieux SA,Health Care,2007,28.2920383310197,43.5239491691105,34.444587961767,13.0829562594268
Biomerieux SA,Health Care,2008,30.1441953430812,46.8653250773994,38.4608855909598,11.3906926406926
Biomerieux SA,Health Care,2009,44.5757448444609,48.704841371722,61.1321640675635,20.8495478213209
Biomerieux SA,Health Care,2010,44.9473670830499,44.9295032817438,62.2393007836046,22.1879908179292
Biomerieux SA,Health Care,2011,51.4261859892302,61.852294109133,63.1998133157561,31.0587262200165
Biomerieux SA,Health Care,2012,43.9868410726797,62.5484496124031,50.5898279446156,26.6308243727599
Biomerieux SA,Health Care,2013,47.7799500987554,65.0401439645626,51.0828732952292,35.3763440860215
Biomerieux SA,Health Care,2014,44.8796862169265,69.4591728525981,61.3264253222689,11.7543859649123
Biomerieux SA,Health Care,2015,50.6776794801532,67.0505344995141,77.9092363562994,7.18213058419244
Biomerieux SA,Health Care,2016,52.293183900227,70.0990241102181,82.279568904662,4.50171821305842
Biomerieux SA,Health Care,2017,54.1152919145734,73.2239731335572,80.1509981039436,10.9175608630437
Biomerieux SA,Health Care,2018,63.9320715767292,79.2137969557324,88.0575374119841,25.0354030501089
Biomerieux SA,Health Care,2019,70.9312666713032,79.0457589285714,89.9429149887045,42.1125
Biomerieux SA,Health Care,2020,71.1796463897415,79.1306257602379,93.5272293431376,38.0448717948718
Biomerieux SA,Health Care,2021,73.7823532540068,79.6746456715642,92.9586247373848,45.7838593393658
Biomerieux SA,Health Care,2022,73.2038246093682,79.7951829781924,93.4402389541823,43.4832451499118
Biomerieux SA,Health Care,2023,73.9248758842813,80.4606915718027,92.1309467443036,46.9035019310755
BlackRock Inc,Financials,2008,23.8056131653397,18.6237373737374,38.1431105854524,18.8400770712909
BlackRock Inc,Financials,2009,35.2846555678247,18.5185185185185,51.3157894736842,32.3326502732241
BlackRock Inc,Financials,2010,32.3529345535865,17.6328502415459,40.0134952766532,35.5898969757395
BlackRock Inc,Financials,2011,29.8713730276891,16.5229885057471,35.1941000953582,34.3380376344086
BlackRock Inc,Financials,2012,27.7242423539878,16.4783427495292,43.7763587383627,22.4863945578231
BlackRock Inc,Financials,2013,38.8491131725688,17.5555555555556,44.6496744725091,45.6055953599454
BlackRock Inc,Financials,2014,43.2622191427779,19.9762069991078,55.7987650323754,45.0051177072672
BlackRock Inc,Financials,2015,58.5118309468659,52.7375667503056,65.877870410552,62.9268790849674
BlackRock Inc,Financials,2016,62.2641723294806,56.8397104810091,71.9390305372369,64.4894766780433
BlackRock Inc,Financials,2017,64.4857560482023,64.8691283684016,77.7323355109695,71.9466063688758
BlackRock Inc,Financials,2018,45.9263554793079,80.7917647129266,78.0928733126999,74.9329212193807
BlackRock Inc,Financials,2019,48.4354620996387,78.8739095418017,77.7289662158414,76.8711445144673
BlackRock Inc,Financials,2020,67.672304816431,86.5041001190455,83.4898831322135,64.449141916169
BlackRock Inc,Financials,2021,78.0029689321287,94.6172121647787,73.2786753003386,77.1918529132576
BlackRock Inc,Financials,2022,73.9872036228366,95.5318098309534,79.2096199826277,71.1922021195216
Blackstone Inc,Financials,2018,20.3234130708088,40.1667474160207,45.1444307069799,1.53168611301762
Blackstone Inc,Financials,2019,21.448028515067,44.3056229155815,45.6099871274864,1.34465911614479
Blackstone Inc,Financials,2020,33.3109953685557,58.6080109977169,69.8409859217964,1.15226656693855
Blackstone Inc,Financials,2021,32.6606851037998,60.6888351069294,62.1850815580474,5.43807639440765
Blackstone Inc,Financials,2022,32.2207373077821,35.3771425722818,67.9546073454186,4.79199183330768
Blackstone Inc,Financials,2023,17.4944095844078,32.2574819652902,62.9544201273193,9.10900613545723
Bloomsbury Publishing PLC,Communication Services,2020,57.1285986138354,50.6484441602728,41.5288298470816,80.1411802149531
Bloomsbury Publishing PLC,Communication Services,2021,58.5399839026728,52.2473372781065,41.7846794956358,82.9779197415968
Bloomsbury Publishing PLC,Communication Services,2022,58.6631374293844,49.2342628469796,42.7036049949669,82.8194799955024
Bloomsbury Publishing PLC,Communication Services,2023,56.9289962770915,44.8003072196621,42.7903041752156,79.5878372303713
BlueScope Steel Ltd,Materials,2004,29.611739620715,29.7796817625459,19.6862116353642,45.6378600823045
BlueScope Steel Ltd,Materials,2005,25.3687604351432,23.4280792420327,15.4535043518095,44.4004065040651
BlueScope Steel Ltd,Materials,2006,36.4357442157623,32.6878441723934,21.0322421231184,67.0523627075352
BlueScope Steel Ltd,Materials,2007,39.9003711256204,44.0474665104686,22.9496818769088,61.7364973427265
BlueScope Steel Ltd,Materials,2008,39.8922342442134,46.9077341457291,19.9370925684485,62.5409443539891
BlueScope Steel Ltd,Materials,2009,50.6941394425733,58.6123902643841,23.7155702965453,83.5595238095238
BlueScope Steel Ltd,Materials,2010,49.9363327186498,57.7876574746988,21.3268473949105,85.5705348488854
BlueScope Steel Ltd,Materials,2011,47.2930571953147,60.4948625076415,35.7354606087649,84.1973102974379
BlueScope Steel Ltd,Materials,2012,53.5962213320433,60.322235107692,35.7747680068768,73.1629834254144
BlueScope Steel Ltd,Materials,2013,53.2052773890968,60.3728885518083,36.1606304937182,70.865983801081
BlueScope Steel Ltd,Materials,2014,61.8341265365569,57.154899711475,56.4620571791667,77.3452430993415
BlueScope Steel Ltd,Materials,2015,64.4039126850933,59.8183755753118,59.3919896417034,79.1905008635579
BlueScope Steel Ltd,Materials,2016,78.1926426108588,68.0764119601329,87.4776427722732,77.4754896123588
BlueScope Steel Ltd,Materials,2017,73.6153828942352,63.8448924594498,84.187681810878,70.2929292929293
BlueScope Steel Ltd,Materials,2018,51.3688580389659,68.3239137147795,77.6467967094044,82.7522500874535
BlueScope Steel Ltd,Materials,2019,46.4760690847923,63.5985544827724,77.1643407006665,77.2740619090276
BlueScope Steel Ltd,Materials,2020,72.8193836281131,63.1935419131256,79.6811235305192,75.3707941350962
BlueScope Steel Ltd,Materials,2021,73.5572497698183,63.206667098432,78.9504930317879,79.5541584750218
BlueScope Steel Ltd,Materials,2022,68.0017926937445,61.8916099891391,74.7055960082146,65.9031408049641
BlueScope Steel Ltd,Materials,2023,51.2296306067231,60.8989470543689,73.2856608982613,65.7768688380933
Bodycote PLC,Industrials,2004,28.404393446534,0.0,18.1246582832149,75.9675405742822
Bodycote PLC,Industrials,2005,30.8254222311694,5.72916666666666,21.4808962941684,73.1926406926407
Bodycote PLC,Industrials,2006,32.1458160637126,4.1922514619883,25.7213763605605,74.1132478632479
Bodycote PLC,Industrials,2007,33.9759223662257,5.47647803082586,22.3638291559163,83.4
Bodycote PLC,Industrials,2008,27.9970375206394,13.1722777616794,14.237401812002,63.8271604938272
Bodycote PLC,Industrials,2009,24.1473511745723,13.5490216483537,13.5937380167191,50.7023060796646
Bodycote PLC,Industrials,2010,31.9353754911496,17.9363207620396,31.2975445526221,49.5705083965954
Bodycote PLC,Industrials,2011,28.5393911435492,15.359116814901,26.5584809117797,46.9529137529138
Bodycote PLC,Industrials,2012,34.172666434756,19.812816184874,31.4054883529307,55.0325646641188
Bodycote PLC,Industrials,2013,25.49793849992,13.0829903978052,31.1012551320559,33.0493055269905
Bodycote PLC,Industrials,2014,41.1708141406242,14.4320210133463,44.0200719028995,69.5216723828189
Bodycote PLC,Industrials,2015,47.5584085361575,29.1188472292593,55.7980949181248,58.8827377369671
Bodycote PLC,Industrials,2016,43.412293189006,18.0713796896785,58.9567883579503,53.4408290555832
Bodycote PLC,Industrials,2017,41.8647793040243,20.0690215906844,68.8740608788351,32.6075193841691
Bodycote PLC,Industrials,2018,47.8095906095202,24.2393465552712,63.6154459218687,55.3706509539843
Bodycote PLC,Industrials,2019,53.9374303800076,23.144462685871,61.3731544539281,81.139931160498
Bodycote PLC,Industrials,2020,55.6354031302905,26.277843813484,62.103288083749,82.3843584825905
Bodycote PLC,Industrials,2021,56.7619747807253,23.6263830118958,65.8131214259184,84.6576259685122
Bodycote PLC,Industrials,2022,57.1262855600877,30.0292297064372,71.7108871881574,70.520719338777
Bodycote PLC,Industrials,2023,49.9402595333255,28.6719095299205,66.4992753291269,53.6276299515183
Boeing Co,Industrials,2004,57.3129952413907,49.5454545454545,42.0081967213115,83.755696412296
Boeing Co,Industrials,2005,60.7553956834532,70.9090909090909,40.3981264637002,80.9047619047619
Boeing Co,Industrials,2006,40.0824142981726,70.8110516934046,35.6133408705483,59.1623134328358
Boeing Co,Industrials,2007,26.1725727272022,65.2173913043478,34.7654041831543,55.7040684115056
Boeing Co,Industrials,2008,37.9649335981075,77.6154401154401,56.9266398001422,73.1988088982309
Boeing Co,Industrials,2010,52.672651567477,80.4573740653286,61.6223724506727,64.7607375501953
Boeing Co,Industrials,2011,69.4217240308634,85.7136426655143,60.0770218228498,70.1415800252048
Boeing Co,Industrials,2012,50.3782553432294,85.7121636533401,55.9063554065553,66.4053534457261
Boeing Co,Industrials,2013,34.9726390415583,86.7606081094925,53.4203626241811,45.6934893648993
Boeing Co,Industrials,2014,42.2917468474531,83.508478290262,64.0143942423031,80.1591572654914
Boeing Co,Industrials,2015,52.02931428268,83.6641815956381,60.5504532584644,62.1589717591706
Boeing Co,Industrials,2016,68.2346398220548,80.1482461093445,57.6886209384542,78.6370045557891
Boeing Co,Industrials,2017,56.8543474573013,81.7857823518201,80.9110970996217,78.6148337579878
Boeing Co,Industrials,2018,47.8631774762395,78.2638149338274,80.8428602243313,77.2261401161647
Boeing Co,Industrials,2019,40.9956528860379,77.325749727039,88.4240041768615,68.9706112563935
Boeing Co,Industrials,2020,43.9730718911842,84.0334378265413,93.3552888368462,56.2281628931207
Boeing Co,Industrials,2021,44.395503807212,83.0593277690052,88.5864415050871,72.2109341664486
Boeing Co,Industrials,2022,52.5201361932219,78.3427220927221,89.4067348761914,71.9458702606654
Boeing Co,Industrials,2023,40.5222219882138,81.2486865884924,89.1445232016483,65.5572601917802
Boliden AB,Materials,2004,22.1622723427442,20.4038078485138,19.3658679135009,29.2657342657343
Boliden AB,Materials,2005,21.5308935999807,27.2174622603019,21.156665139716,13.9934640522876
Boliden AB,Materials,2006,56.9092113942046,73.9879414298019,40.9764849595358,58.5416666666667
Boliden AB,Materials,2007,57.9553975074997,71.8722978200519,58.4642345342298,37.1739130434783
Boliden AB,Materials,2008,66.4410701591389,78.919594617269,67.8041748552939,46.3212079615649
Boliden AB,Materials,2009,70.1847708652372,86.595153052075,67.0721879481091,51.7644006227296
Boliden AB,Materials,2010,65.0605762185682,85.7007365189943,70.2938865515332,31.2184343434343
Boliden AB,Materials,2011,74.0235820558322,86.1096096151524,75.9239044771562,53.5858585858586
Boliden AB,Materials,2012,73.8242812366207,88.9827189074795,77.3453598579971,46.3265306122449
Boliden AB,Materials,2013,74.5443613333296,88.9604229188245,78.2930908028037,47.7375886524823
Boliden AB,Materials,2014,71.7277402047702,86.2353981352481,76.7394439615109,42.7198049030933
Boliden AB,Materials,2015,78.1097849578223,83.6175131226753,82.8401709051015,62.4627976190476
Boliden AB,Materials,2016,80.2851191533838,81.9225169814012,86.2691554870391,68.1310116086236
Boliden AB,Materials,2017,45.8645116468354,81.485049833887,82.1930539146074,51.2191901408451
Boliden AB,Materials,2018,78.3098510356262,83.8687548851162,86.351488085973,57.1627392410665
Boliden AB,Materials,2019,79.3083402320418,86.3880411652897,83.7908407588366,67.2803421849938
Boliden AB,Materials,2020,84.3627978567792,86.9616675136008,85.1939592350521,79.2755702009433
Boliden AB,Materials,2021,81.7818235118464,84.984296193292,86.8585360288509,68.871444932239
Boliden AB,Materials,2022,81.3505366236771,87.830366113657,89.9130616518769,58.0297538918228
Boliden AB,Materials,2023,60.4645404736821,87.0330248521307,86.58103007511,58.6912870725131
Bollore SE,Communication Services,2008,18.2431318038438,33.4509600415153,22.2934710193205,7.84090909090909
Bollore SE,Communication Services,2009,19.0929253031205,28.6234817813765,22.0209515495417,12.060838585914
Bollore SE,Communication Services,2010,24.141891911695,44.2299107142857,26.4306434599156,14.432362772341
Bollore SE,Communication Services,2011,24.3338849655692,44.2857142857143,28.4228881425988,12.2994210090984
Bollore SE,Communication Services,2012,34.9077435765194,60.2383354350567,46.1599973263626,11.6487455197133
Bollore SE,Communication Services,2013,34.296439802254,59.4747596153846,44.5240781912774,12.4372759856631
Bollore SE,Communication Services,2014,34.8492500760655,62.7296037296037,43.3859660643201,14.3157894736842
Bollore SE,Communication Services,2015,32.8582653309502,61.246277665996,45.8508740085101,6.28865979381442
Bollore SE,Communication Services,2016,34.2648313121393,59.7116132242715,48.2873500811742,7.31958762886597
Bollore SE,Communication Services,2017,42.3469033882454,64.9256756756757,64.7139822274509,5.37065882081458
Bollore SE,Communication Services,2018,46.4769520162339,67.0264491605955,70.8586810016961,7.52450980392156
Bollore SE,Communication Services,2019,55.3026652170877,75.0224586288416,72.6340666279339,25.9097222222222
Bollore SE,Communication Services,2020,56.9589756391798,76.5217391304348,77.4918393711241,23.4031172283681
Bollore SE,Communication Services,2021,73.4457893443511,81.1740196078431,87.386015646639,52.5150812918414
Bollore SE,Communication Services,2022,65.9421056452241,78.3171808960271,88.1068673628029,32.6334776334776
Bollore SE,Communication Services,2023,63.99733554624,77.4013847424252,88.3906687104639,27.4114304812834
Booking Holdings Inc,Consumer Discretionary,2007,15.4110358646059,0.0,16.210845920289,28.0812530592266
Booking Holdings Inc,Consumer Discretionary,2008,15.420505579094,0.0,18.0411357031075,25.3680154142582
Booking Holdings Inc,Consumer Discretionary,2009,16.1128322194885,0.0,15.7232393696383,31.1987704918033
Booking Holdings Inc,Consumer Discretionary,2010,15.4022941932983,0.0,18.2175054777794,25.041542040545
Booking Holdings Inc,Consumer Discretionary,2011,11.384617065123,0.0,14.7769062078273,16.5423387096774
Booking Holdings Inc,Consumer Discretionary,2012,17.8287739492801,0.0,24.2010032646267,24.3163265306123
Booking Holdings Inc,Consumer Discretionary,2013,17.8578159277253,0.0,24.267094017094,24.3159331286251
Booking Holdings Inc,Consumer Discretionary,2014,15.3876515829185,0.0,23.408189033189,17.2057318321392
Booking Holdings Inc,Consumer Discretionary,2015,16.5945610334608,0.0,24.336832895888,19.9162581699347
Booking Holdings Inc,Consumer Discretionary,2016,18.9052319267763,0.0,24.0492424242424,28.2039249146758
Booking Holdings Inc,Consumer Discretionary,2017,25.5496639445672,15.1589642740085,23.9327272459802,37.3266986959506
Booking Holdings Inc,Consumer Discretionary,2018,43.9905516483891,43.8957713273222,44.1681351582908,43.8094786724968
Booking Holdings Inc,Consumer Discretionary,2019,38.7332642218726,44.902687118256,40.3224940226795,64.7400372682839
Booking Holdings Inc,Consumer Discretionary,2020,47.3717122862471,50.1092083094638,37.4520685281555,59.7874315024895
Booking Holdings Inc,Consumer Discretionary,2021,45.5100374137459,63.5884703585029,47.2463424278371,68.0357841157308
Booking Holdings Inc,Consumer Discretionary,2022,50.3587042411065,59.2030988704232,44.9737756958118,72.9457363124259
Booking Holdings Inc,Consumer Discretionary,2023,42.3894729858721,58.8586211436392,47.463180266628,74.3586646524907
Booz Allen Hamilton Holding Corp,Industrials,2012,26.1387506943834,12.0989530563999,47.8002612448887,11.6977225672878
Booz Allen Hamilton Holding Corp,Industrials,2013,24.5076721540594,15.7393190514489,47.3537810682179,7.46513985320617
Booz Allen Hamilton Holding Corp,Industrials,2014,28.1988473585046,21.1256681939672,52.0600860821813,9.77362331803323
Booz Allen Hamilton Holding Corp,Industrials,2015,31.014681401743,23.2231800766284,55.9010190450651,11.9222299397501
Booz Allen Hamilton Holding Corp,Industrials,2016,49.7204323380646,24.8121502797762,56.4591490608093,51.3901331109654
Booz Allen Hamilton Holding Corp,Industrials,2017,55.497307507238,27.0044522685146,58.1390049584935,65.3386955745057
Booz Allen Hamilton Holding Corp,Industrials,2018,56.4428051676245,30.4568722454901,49.0998397066375,70.5616941912257
Booz Allen Hamilton Holding Corp,Industrials,2019,53.9814329588288,39.2579927952268,64.6442390880656,49.2166041744
Borgwarner Inc,Consumer Discretionary,2007,24.8330575572488,14.8584054834055,32.5569268769595,25.6240822320118
Borgwarner Inc,Consumer Discretionary,2008,29.7673757789993,35.1232101232101,25.1849564626208,30.0847784200385
Borgwarner Inc,Consumer Discretionary,2009,33.9152118278056,35.4247983346344,25.7343052269797,45.754781420765
Borgwarner Inc,Consumer Discretionary,2010,40.3171693224507,40.1889117462297,40.193370105803,40.7078763708874
Borgwarner Inc,Consumer Discretionary,2011,37.714273840366,39.904627994623,36.6783225296785,36.4146505376344
Borgwarner Inc,Consumer Discretionary,2012,36.6042696708645,37.6230974317438,37.7356379687896,33.2482993197279
Borgwarner Inc,Consumer Discretionary,2013,45.4936926910163,37.2705542541071,50.6703918947585,48.1769384163067
Borgwarner Inc,Consumer Discretionary,2014,44.9159627896726,38.2559842118666,51.8993359191329,42.3294019611329
Borgwarner Inc,Consumer Discretionary,2015,50.8334304174003,48.5475661268751,55.7654697882294,45.6217732749995
Borgwarner Inc,Consumer Discretionary,2016,50.9085832510981,52.8303382541102,52.6474207672944,45.2524422609244
Borgwarner Inc,Consumer Discretionary,2017,54.3884960587141,54.2528620198612,51.5479641997048,59.423068605974
Borgwarner Inc,Consumer Discretionary,2018,45.6402006255062,55.8991007212541,49.8329588304892,24.1267584418492
Borgwarner Inc,Consumer Discretionary,2019,52.9877150915868,63.4234094557128,46.3520720343854,49.6952008627038
Borgwarner Inc,Consumer Discretionary,2020,50.0540690950995,62.5190316428767,47.4470718350917,37.049500188336
Borgwarner Inc,Consumer Discretionary,2021,52.9042224338981,72.6400858010139,44.670199053979,39.3175980401316
Borgwarner Inc,Consumer Discretionary,2022,63.6760691503301,76.4889513676865,58.6554701610688,54.3009445443824
Borgwarner Inc,Consumer Discretionary,2023,63.0877830216822,76.6214183954026,62.4279208878621,44.9917766042146
Boston Scientific Corp,Health Care,2004,43.365938655626,27.6785714285714,46.4318793278349,46.6498881431767
Boston Scientific Corp,Health Care,2005,31.4037240157566,23.6935683364255,42.3093287948091,20.6427503736921
Boston Scientific Corp,Health Care,2006,36.0497944658408,17.0454545454545,46.4091965900284,31.2786069651741
Boston Scientific Corp,Health Care,2007,40.1442577510776,39.8792068146907,38.128390596745,42.9221732745962
Boston Scientific Corp,Health Care,2008,46.6930305625458,42.1992481203008,52.891750327368,40.6284813452444
Boston Scientific Corp,Health Care,2009,33.1268762049549,38.5269576379974,50.4533550255942,44.3301131928181
Boston Scientific Corp,Health Care,2010,32.4769652480421,35.9513005429058,37.5497287522604,44.9873567702689
Boston Scientific Corp,Health Care,2011,20.878558489432,42.2872340425532,39.7551188444903,34.2052170355916
Boston Scientific Corp,Health Care,2012,34.5432686266846,43.7084717607973,48.224252013809,42.9081139702258
Boston Scientific Corp,Health Care,2013,47.2126302654774,42.047342192691,51.6029879812234,56.9592812792914
Boston Scientific Corp,Health Care,2014,45.5632472568468,45.7620057567035,52.9793583203748,41.5091591678689
Boston Scientific Corp,Health Care,2015,53.8560934681831,44.2079689018465,57.6462930984406,53.368122085968
Boston Scientific Corp,Health Care,2016,71.7664126493404,53.471994423487,92.0326415951881,53.6199397093727
Boston Scientific Corp,Health Care,2017,77.4865665452246,59.0222164815293,91.853164335541,67.1872428176995
Boston Scientific Corp,Health Care,2018,78.1129652791874,58.7569240795047,93.3047515199577,67.1432659553587
Boston Scientific Corp,Health Care,2019,84.3623194880664,59.3470982142857,93.160641501755,84.4516320978077
Boston Scientific Corp,Health Care,2020,50.4243076019654,60.6517772671983,89.6432550259651,82.1733638087276
Boston Scientific Corp,Health Care,2021,57.6006303531433,60.8082801720405,90.3790183929573,82.0891097486117
Boston Scientific Corp,Health Care,2022,79.2857426721309,58.337753096434,90.6301329486045,78.9530009114759
Boston Scientific Corp,Health Care,2023,63.6592562525581,57.4698229460134,94.8883923940805,76.4364480011168
Bouygues SA,Industrials,2004,36.5149568270084,32.6719576719577,35.0496277915633,43.9140534262486
Bouygues SA,Industrials,2005,41.4302813199871,51.3101536911061,36.9959677419355,33.7079587079587
Bouygues SA,Industrials,2006,40.340083090804,30.4232804232804,53.8363025076343,35.6288156288156
Bouygues SA,Industrials,2007,46.4518066276284,41.2301587301587,49.9924737264633,48.8838612368024
Bouygues SA,Industrials,2008,60.3510278265808,57.3619377488749,79.5849275722981,38.0357142857143
Bouygues SA,Industrials,2009,68.6939729088548,81.122306811962,84.7137460040686,29.2226180688773
Bouygues SA,Industrials,2010,70.925528712371,84.7301587301587,89.0528869270273,26.6235753694978
Bouygues SA,Industrials,2011,59.7696125641368,48.6126781477871,88.5459977525925,35.7418567095986
Bouygues SA,Industrials,2012,57.794932929534,51.6738974659631,84.8127860497494,29.1397849462365
Bouygues SA,Industrials,2013,57.1133478142339,46.4874411302983,91.4398389456505,24.6953405017921
Bouygues SA,Industrials,2014,59.012239154339,47.0907930772429,88.5160043761079,35.0526315789474
Bouygues SA,Industrials,2015,63.1624939445695,66.6743400294166,90.2370327383335,21.4089347079038
Bouygues SA,Industrials,2016,61.6157013885277,59.4065641624395,91.6254047516891,23.8144329896907
Bouygues SA,Industrials,2017,64.7344231852922,64.655932548458,92.4771330819718,26.9704049844237
Bouygues SA,Industrials,2018,66.9098315827097,61.7863470446783,93.617949641854,37.2848583877996
Bouygues SA,Industrials,2019,65.5687426250006,61.4372566402799,92.1847028695561,34.6819444444444
Bouygues SA,Industrials,2020,73.4819607479025,65.3900611742862,90.1930858120374,61.7864033959352
Bouygues SA,Industrials,2021,69.2444570212767,69.6083968843032,86.3629039162608,45.1495254910616
Bouygues SA,Industrials,2022,74.0382278788428,70.8975750333301,88.3140482713382,58.7662337662338
Bouygues SA,Industrials,2023,45.848687744455,71.5271140152532,91.2051318150366,63.1260212418301
Bper Banca SpA,Financials,2008,15.4090754423488,19.141050795727,27.7136006974716,4.23611111111111
Bper Banca SpA,Financials,2009,19.3676753567594,17.7961482558139,29.1623808013859,13.1159420289855
Bper Banca SpA,Financials,2010,24.1752551385738,21.7890011570292,33.0064190910985,19.7872340425532
Bper Banca SpA,Financials,2011,18.086440458173,21.4009433962264,22.7413399377346,17.0138888888889
Bper Banca SpA,Financials,2012,24.332084674962,16.3260909706407,28.9993575572665,27.2079134005226
Bper Banca SpA,Financials,2013,25.8964155411197,16.227500463908,33.4708418203969,25.4269486878183
Bper Banca SpA,Financials,2014,24.1208378764094,16.2180795816769,32.6649151304386,21.6889632107023
Bper Banca SpA,Financials,2015,28.4523544589148,52.6604515276119,33.1234783931832,23.3600427350427
Bper Banca SpA,Financials,2016,32.7985984548906,60.092998724856,43.089937787803,21.1568428184282
Bper Banca SpA,Financials,2017,45.1466710434452,63.6300487269915,63.4322615223038,26.9625372498936
Bper Banca SpA,Financials,2018,56.798703604678,66.5439883532101,78.7808945792547,36.6577060931899
Bper Banca SpA,Financials,2019,75.8648218073413,88.7785025686384,79.3484391998919,68.6910774410775
Bper Banca SpA,Financials,2020,76.6662828141925,88.0624429571037,81.371642524928,69.182340330866
Bper Banca SpA,Financials,2021,70.7929203961412,88.5120458341722,81.1184657605471,52.9586563307494
Bper Banca SpA,Financials,2023,80.2308907191398,86.8435076386384,78.2985752347854,84.1147244805781
Brambles Ltd,Industrials,2005,37.9658277917148,39.4466403162055,36.6639344262295,37.9012345679012
Brambles Ltd,Industrials,2006,22.9060598597548,7.69927536231883,32.6333045729077,29.7408536585366
Brambles Ltd,Industrials,2007,57.1343282643207,58.2951945080092,73.424091233072,27.7522349936143
Brambles Ltd,Industrials,2008,76.3231335646055,65.6463128729753,81.264817150063,84.3208503275244
Brambles Ltd,Industrials,2009,79.8798072770347,69.6433033483258,88.4359908458269,81.0778022539348
Brambles Ltd,Industrials,2010,77.1069720779721,73.4561977253132,84.4854642876124,70.202380952381
Brambles Ltd,Industrials,2011,72.0096721020295,69.5561009817672,77.5236057537769,66.4287602431932
Brambles Ltd,Industrials,2012,75.6869073110133,74.4842094446474,82.7973049130233,65.4828703249239
Brambles Ltd,Industrials,2013,82.1949409000338,84.5206371468643,88.2531640692724,68.3635507292394
Brambles Ltd,Industrials,2014,79.5966487260443,84.8098767663985,73.3038334677679,82.2658582518029
Brambles Ltd,Industrials,2015,81.4331932595299,78.1972946039714,79.0718291630716,90.3961048059409
Brambles Ltd,Industrials,2016,78.4687324209357,74.3978191192865,79.2533272405324,83.3813471502591
Brambles Ltd,Industrials,2017,72.2728076886816,72.6029748283753,72.5523759027857,71.2928386005859
Brambles Ltd,Industrials,2018,73.0650610943884,75.2258979206049,64.3078324225865,84.5904154325207
Brambles Ltd,Industrials,2019,70.5090602276471,72.4600942535725,63.6556450865982,79.13020593245
Brambles Ltd,Industrials,2020,74.3918221113618,78.0127884248665,65.0240462041004,84.7128496068478
Brambles Ltd,Industrials,2021,75.9570729722216,76.4784287392983,70.8521719322169,83.8076320027121
Brambles Ltd,Industrials,2022,74.8355257510967,74.0702390078988,72.1528659853888,80.5545833603388
Brambles Ltd,Industrials,2023,69.8582985973585,71.3032631411567,70.5415095993688,66.4850232101284
Breedon Group PLC,Materials,2019,39.1574082239437,34.3010120524798,41.7120728968164,44.0895480105951
Breedon Group PLC,Materials,2020,42.6952383948703,31.1358891547571,50.5829974571031,51.8547882802156
